Mat_MatCode,SP_TestPlan,PLAN.ACTIVE,ITEM_DESCRIPTION,Test_Lab,Res_TestCode,Res_TestName,Analyte.C,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD,METHOD.C,DISPLAY_AS,Facility Name,FACILITY_DESCRIPTION,SAMPLE_PLAN
5AB123ST,Box_NY_0.018SBS_107_10.25-2.375-2.75,5AB123ST\Box_NY_0.018SBS_107_10.25-2.375-2.75,Prevantics Device Swab Box,NY-Analytical,772,Box Inspection,Width,2.351,in,"FDA,5",2.34375,2.40625,Box Inspection,Box Inspection,5AB123ST - Prevantics Device Swab Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5EH21130,Box_NY_0.016SBS_100_4.75-2.375-3.25,5EH21130\Box_NY_0.016SBS_100_4.75-2.375-3.25,CVS Total Home Antibac. Wipes 30Ct.  Box,NY-Analytical,772,Box Inspection,Width,2.36,in,"FDA,5",2.34375,2.40625,Certificate of Analysis,COA,5EH21130 - CVS Total Home Antibac. Wipes 30Ct.  Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5CB51200,Box_NY_0.016UCSBS_100_6.125-2.75-2.375,5CB51200\Box_NY_0.016UCSBS_100_6.125-2.75-2.375,Povidone-Iodine Prep Pad,NY-Analytical,772,Box Inspection,Height,2.375,in,"FDA,5",2.34375,2.40625,Box Inspection,Box Inspection,5CB51200 - Povidone-Iodine Prep Pad,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5GB10300,Box_NY_0.016UCSBS_100_6.125-2.750-2.375,5GB10300\Box_NY_0.016UCSBS_100_6.125-2.750-2.375,PDI CHG Prep Pad Box,NY-Analytical,772,Box Inspection,Height,2.375,in,"FDA,5",2.34375,2.40625,Box Inspection,Box Inspection,5GB10300 - PDI CHG Prep Pad Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5JB16400,Box_NY_0.016UCSBS_100_4-3.125-2.375,5JB16400\Box_NY_0.016UCSBS_100_4-3.125-2.375,PDI Adhesive Tape Remover,NY-Analytical,772,Box Inspection,Height,2.375,in,"FDA,5",2.34375,2.40625,Box Inspection,Box Inspection,5JB16400 - PDI Adhesive Tape Remover,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5LB60302,Box_NY_0.016UCSBS_100_6.125-4-2.375,5LB60302\Box_NY_0.016UCSBS_100_6.125-4-2.375,PDI Alcohol Prep Pad,NY-Analytical,772,Box Inspection,Height,2.375,in,"FDA,5",2.34375,2.40625,Box Inspection,Box Inspection,5LB60302 - PDI Alcohol Prep Pad,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2AP260,Web_NP8535_12.75,2AP260\Web_NP8535_12.75,Avon Anew Clean Mur Wipes 24Ct. ,NY-Analytical,763,Web Thickness,Web Thickness ,2.4,mil,"FDA,1",2.2,2.8,TM 132,TM132,2AP260 - Avon Anew Clean Mur Wipes 24Ct. ,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2OP065,Web_NP8536_11.875,2OP065\Web_NP8536_11.875,Pond's Evening Soothe Twlts.,NY-Analytical,763,Web Thickness,Thickness,2.4,mil,"FDA,3",2.367,2.893,TM 132,TM132,2OP065 - Pond's Evening Soothe Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OS428,REDUCED TESTING_NY_3OS428,3OS428\REDUCED TESTING_NY_3OS428,Swabstick,NY-Analytical,760,Swab Measurements,Tuft Adhesion ,2.4,lb,"FDA,1",1.4,,TM 109,TM109,3OS428 - Swabstick,NY ,RAW MATERIAL - NY                                 ,RM_SWAB
2OQ850LI,Lid_11B,2OQ850LI\Lid_11B,Large Deep Well .560 Orifice,NY-Analytical,791,Flip Lid Force,Flip Lid Force,2.41,lb,"FDA,2",0.75,,TM 143,TM143,2OQ850LI - Large Deep Well .560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
5OP073BT,Box_NY_0.016SBSC1S_300_3.125-2.1875-2.4375,5OP073BT\Box_NY_0.016SBSC1S_300_3.125-2.1875-2.4375,Pond's Luminous Clean Twlts.,NY-Analytical,772,Box Inspection,Height,2.42,in,"FDA,5",2.40625,2.46875,Box Inspection,Box Inspection,5OP073BT - Pond's Luminous Clean Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5FH07050,Box_NY_0.020SBS_125_6.125-2.4375-6.015625,5FH07050\Box_NY_0.020SBS_125_6.125-2.4375-6.015625,EZ Em Mammo Wipes,NY-Analytical,772,Box Inspection,Width,2.44,in,"FDA,5",2.40625,2.46875,Box Inspection,Box Inspection,5FH07050 - EZ Em Mammo Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5OP067BT,Box_NY_0.016SBSC1S_300_3.18-2.1875-2.4375,5OP067BT\Box_NY_0.016SBSC1S_300_3.18-2.1875-2.4375,Pond's Original Fresh Twlts. 28Ct.  - Canada,NY-Analytical,772,Box Inspection,Height,2.44,in,"FDA,5",2.40625,2.46875,Box Inspection,Box Inspection,5OP067BT - Pond's Original Fresh Twlts. 28Ct.  - Canada,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2FJ141R,Web_NP8535_16,2FJ141R\Web_NP8535_16,Hygea Adult Flow Wrap,NY-Analytical,763,Web Thickness,Web Thickness ,2.45,mil,"FDA,1",2.2,2.8,TM 132,TM132,2FJ141R - Hygea Adult Flow Wrap,NY ,RAW MATERIAL - NY                                 ,RM_WEB
5AU57314,Box_NY_0.016CCSBS_100_3-2.5-4,5AU57314\Box_NY_0.016CCSBS_100_3-2.5-4,Summer's Eve Fresh Cycle Cleansing Cloths,NY-Analytical,772,Box Inspection,Width,2.5,in,"FDA,5",2.46875,2.53125,Box Inspection,Box Inspection,5AU57314 - Summer's Eve Fresh Cycle Cleansing Cloths,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5PB114IS,Box_NY_NA50#_402_2.5-3.25,5PB114IS\Box_NY_NA50#_402_2.5-3.25,Prevantics Swab Insert,NY-Analytical,772,Box Inspection,Length,2.5,in,"FDA,5",2.46875,2.53125,Box Inspection,Box Inspection,5PB114IS - Prevantics Swab Insert,NY ,RAW MATERIAL - NY                                 ,RM_BOX
6OM960CB,SHIP_NY_NA_200_2.5-2.5-33.75,6OM960CB\SHIP_NY_NA_200_2.5-2.5-33.75,Grime Boss Costco Corner Board 2X60Ct.  ,NY-Analytical,731,Shipper Inspection,Length,2.5,in,"FDA,4",2.3125,2.6875,TM 141 / Visual,TM141,6OM960CB - Grime Boss Costco Corner Board 2X60Ct.  ,NY ,RAW MATERIAL - NY                                 ,RM_SHIPPER
6OM960CB,SHIP_NY_NA_200_2.5-2.5-33.75,6OM960CB\SHIP_NY_NA_200_2.5-2.5-33.75,Grime Boss Costco Corner Board 2X60Ct.  ,NY-Analytical,731,Shipper Inspection,Width,2.5,in,"FDA,4",2.3125,2.6875,TM 141 / Visual,TM141,6OM960CB - Grime Boss Costco Corner Board 2X60Ct.  ,NY ,RAW MATERIAL - NY                                 ,RM_SHIPPER
8AA70900,Label_NY_NP9990_2.5-4.625,8AA70900\Label_NY_NP9990_2.5-4.625,Prep H Medicated Wipes For Women,NY-Analytical,770,Label Inspection,Length,2.5,in,"FDA,4",2.4375,2.5625,TM 143 / Visual,TM143,8AA70900 - Preparation H Medicated Wipes For Women,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP09300,Label_NY_NP7110_2.55-3,8OP09300\Label_NY_NP7110_2.55-3,Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY-Analytical,770,Label Inspection,Length,2.5,in,"FDA,4",2.4875,2.6125,TM 143 / Visual,TM143,8OP09300 - Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
2OP093, Jar _10 oz Blue HDPE Grade Jar,2OP093\ Jar _10 oz Blue HDPE Grade Jar,Blue Hdpe Bottle Grade Jar 10Oz.,NY-Analytical,765,Canister & Lid Inspection,E Diameter,2.51,in,"FDA,3",2.509,2.539,Canister & Lid Inspection,TM143,2OP093 - Blue Hdpe Bottle Grade Jar 10Oz.,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
8OP09301,Label_NY_NP7110_2.55-5,8OP09301\Label_NY_NP7110_2.55-5,Noxzema Ultimate Clear Anti-Blemish Pads -Back,NY-Analytical,770,Label Inspection,Length,2.5313,in,"FDA,4",2.4875,2.6125,TM 143 / Visual,TM143,8OP09301 - Noxzema Ultimate Clear Anti-Blemish Pads -Back,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
2OP093LI,Lid_NY_Threaded Blue Cap,2OP093LI\Lid_NY_Threaded Blue Cap,PP Threaded Blue Cap,NY-Analytical,765,Canister & Lid Inspection,E Diameter,2.5495,in,"FDA,3",2.548,2.562,TM 143 / Visual,TM143,2OP093LI - PP Threaded Blue Cap,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AH58195,Box_NY_0.020SBS_127_6.25-2.5625-4.625,5AH58195\Box_NY_0.020SBS_127_6.25-2.5625-4.625,Sani-Cloth Bleach,NY-Analytical,772,Box Inspection,Width,2.5625,in,"FDA,5",2.53125,2.59375,Box Inspection,Box Inspection,5AH58195 - Sani-Cloth Bleach,NY ,RAW MATERIAL - NY                                 ,RM_BOX
8AA654SI,Label_A10,8AA654SI\Label_A10,LBL SOLO INR REMV FW W/TRIANGL,NY-Analytical,770,Label Inspection,Width,2.5625,in,"FDA,3",2.5,2.625,TM 143 / Visual,TM143,8AA654SI - LBL SOLO INR REMV FW W/TRIANGL,IN ,RAW MATERIAL - INDIANA                            ,RM_LABEL
8OP08700,Label_NY_NP9800_3.375-2.625,8OP08700\Label_NY_NP9800_3.375-2.625,Cetaphil Gentle Makeup Removing Wipes,NY-Analytical,770,Label Inspection,Width,2.5625,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8OP08700 - Cetaphil Gentle Makeup Removing Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
3OS407,Applicator_25B,3OS407\Applicator_25B,Swb Super Brush Foam Tip Swabs,NY-Analytical,760,Swab Measurements,Tuft Adhesion ,2.59,lb,"FDA,1",1.4,,TM 109,TM109,3OS407 - Swb Super Brush Foam Tip Swabs,NY ,RAW MATERIAL - NY                                 ,RM_SWAB
2OP093, Jar _10 oz Blue HDPE Grade Jar,2OP093\ Jar _10 oz Blue HDPE Grade Jar,Blue Hdpe Bottle Grade Jar 10Oz.,NY-Analytical,765,Canister & Lid Inspection,T Diameter,2.6,in,"FDA,3",2.593,2.623,Canister & Lid Inspection,TM143,2OP093 - Blue Hdpe Bottle Grade Jar 10Oz.,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2RQ890,Web_NP9508_18.125,2RQ890\Web_NP9508_18.125,Pil Wh Cl-250Xwh 18.125 Np9508,NY-Analytical,763,Web Thickness,Web Thickness ,2.6,mil,"FDA,1",2.3,2.8,TM 132,TM132,2RQ890 - Pil Wh Cl-250Xwh 18.125 Np9508,NY ,RAW MATERIAL - NY                                 ,RM_WEB
8OJ22750,Label_A11,8OJ22750\Label_A11,PDI Hygea Multi Purpose Np9800,NY-Analytical,770,Label Inspection,Width,2.61,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8OJ22750 - PDI Hygea Multi Purpose Np9800,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
2OP093LI,Lid_NY_Threaded Blue Cap,2OP093LI\Lid_NY_Threaded Blue Cap,PP Threaded Blue Cap,NY-Analytical,765,Canister & Lid Inspection,T Diameter,2.619,in,"FDA,3",2.619,2.639,TM 143 / Visual,TM143,2OP093LI - PP Threaded Blue Cap,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AA347BT,Box_NY_0.020SBS_300_3.375-1.313-2.625,5AA347BT\Box_NY_0.020SBS_300_3.375-1.313-2.625,Summer's Eve Fresh Cycle Cleansing Cloths,NY-Analytical,772,Box Inspection,Height,2.625,in,"FDA,5",2.59375,2.65625,Box Inspection,Box Inspection,5AA347BT - Summer's Eve Fresh Cycle Cleansing Cloths,NY ,RAW MATERIAL - NY                                 ,RM_BOX
8CH211CK,Label_A12,8CH211CK\Label_A12,CVS pHarmacy Total Home Antibac. Moist Wipes,NY-Analytical,770,Label Inspection,Width,2.625,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8CH211CK - CVS pHarmacy Total Home Antibac. Moist Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP065RSL,Label_NY_NP9995_2.625-3.375,8OP065RSL\Label_NY_NP9995_2.625-3.375,Pond's Evening Soothe Twlts.,NY-Analytical,770,Label Inspection,Length,2.625,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8OP065RSL - Pond's Evening Soothe Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP09100,Label_NY_NP9991_3.375-2.625,8OP09100\Label_NY_NP9991_3.375-2.625,Cetaphil Gentle Makeup Removing Wipes,NY-Analytical,770,Label Inspection,Width,2.625,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8OP09100 - Cetaphil Gentle Makeup Removing Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP227RSL,Label_NY_NP9997_2.625-3.375,8OP227RSL\Label_NY_NP9997_2.625-3.375,Rigid L'Oreal Ccl Np9997,NY-Analytical,770,Label Inspection,Length,2.63,in,"FDA,4",2.5625,2.6875,TM 143 / Visual,TM143,8OP227RSL - Rigid L'Oreal Ccl Np9997,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
5OP092BT,Box_NY_0.016SBSC1S_300_3.18-1.4375-2.6875,5OP092BT\Box_NY_0.016SBSC1S_300_3.18-1.4375-2.6875,Pond's Original Fresh 15Ct.  Twlts.,NY-Analytical,772,Box Inspection,Height,2.6875,in,"FDA,5",2.65625,2.71875,Box Inspection,Box Inspection,5OP092BT - Pond's Original Fresh 15Ct.  Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2CA735,Web_NP8810_12.125,2CA735\Web_NP8810_12.125,Dove Baby Sensitive Moisture Wipes,NY-Analytical,763,Web Thickness,Web Thickness ,2.7,mil,"FDA,2",2.48,3.03,TM 132,TM132,2CA735 - Dove Baby Sensitive Moisture Wipes,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2OP093, Jar _10 oz Blue HDPE Grade Jar,2OP093\ Jar _10 oz Blue HDPE Grade Jar,Blue Hdpe Bottle Grade Jar 10Oz.,NY-Analytical,765,Canister & Lid Inspection,Diameter,2.746,in,"FDA,3",2.709,2.803,Canister & Lid Inspection,TM143,2OP093 - Blue Hdpe Bottle Grade Jar 10Oz.,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
5CB51200,Box_NY_0.016UCSBS_100_6.125-2.75-2.375,5CB51200\Box_NY_0.016UCSBS_100_6.125-2.75-2.375,Povidone-Iodine Prep Pad,NY-Analytical,772,Box Inspection,Width,2.75,in,"FDA,5",2.71875,2.78125,Box Inspection,Box Inspection,5CB51200 - Povidone-Iodine Prep Pad,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5GB10300,Box_NY_0.016UCSBS_100_6.125-2.750-2.375,5GB10300\Box_NY_0.016UCSBS_100_6.125-2.750-2.375,PDI CHG Prep Pad Box,NY-Analytical,772,Box Inspection,Width,2.75,in,"FDA,5",2.71875,2.78125,Box Inspection,Box Inspection,5GB10300 - PDI CHG Prep Pad Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2OP093LI,Lid_NY_Threaded Blue Cap,2OP093LI\Lid_NY_Threaded Blue Cap,PP Threaded Blue Cap,NY-Analytical,765,Canister & Lid Inspection,Diameter,2.7515,in,"FDA,3",2.748,2.764,TM 143 / Visual,TM143,2OP093LI - PP Threaded Blue Cap,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AB123ST,Box_NY_0.018SBS_107_10.25-2.375-2.75,5AB123ST\Box_NY_0.018SBS_107_10.25-2.375-2.75,Prevantics Device Swab Box,NY-Analytical,772,Box Inspection,Height,2.7515,in,"FDA,5",2.71875,2.78125,Box Inspection,Box Inspection,5AB123ST - Prevantics Device Swab Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2OP092,Web_NP8536_10,2OP092\Web_NP8536_10,Pond's Original Fresh 15Ct.  Twlts.,NY-Analytical,763,Web Thickness,Thickness,2.8,mil,"FDA,3",2.367,2.893,TM 132,TM132,2OP092 - Pond's Original Fresh 15Ct.  Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_WEB
6OU351TY,SHIP_NY_32K_201_19.0625-2.8125-3.500,6OU351TY\SHIP_NY_32K_201_19.0625-2.8125-3.500,Drm4 Tray 120Ct. ,NY-Analytical,731,Shipper Inspection,Width,2.812,in,"FDA,4",2.75,2.875,TM 141 / Visual,TM141,6OU351TY - Drm4 Tray 120Ct. ,NY ,RAW MATERIAL - NY                                 ,RM_SHIPPER
2OX510B,"Bottle, 5.1ml","2OX510B\Bottle, 5.1ml","Bottle, 5.1Ml",NY-Analytical,765,Canister & Lid Inspection,Overall Length,2.8737,in,"FDA,3",2.848,2.888,Canister & Lid Inspection,TM143,"2OX510B - Bottle, 5.1Ml",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OP280LI,Lid_17A,2OP280LI\Lid_17A,Large Deep Well Lid- Bleach Orifice,NY-Analytical,791,Flip Lid Force,Flip Lid Force,2.88,lb,"FDA,2",0.75,,TM 143,TM143,2OP280LI - Large Deep Well Lid- Bleach Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OX510B,Microbiologu - Bioburden_Applicator_NY,2OX510B\Microbiologu - Bioburden_Applicator_NY,"Bottle, 5.1Ml",NY-Analytical,765,Canister & Lid Inspection,Overall Length,2.8805,in,"FDA,3",2.848,2.888,Canister & Lid Inspection,TM143,"2OX510B - Bottle, 5.1Ml",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
5BU37230,Box_NY_0.018SBS_101_3.8125-3.375-2.9375,5BU37230\Box_NY_0.018SBS_101_3.8125-3.375-2.9375,Harmon Smart Values Flushable Cleans Cloth.,NY-Analytical,772,Box Inspection,Height,2.93,in,"FDA,5",2.90625,2.96875,Box Inspection,Box Inspection,5BU37230 - Harmon Smart Values Flushable Cleans Cloth.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5AU44410,Box_NY_0.016SBS_124_2.9375-1.875-3.8125,5AU44410\Box_NY_0.016SBS_124_2.9375-1.875-3.8125,Prep H Totables 10Ct.  Box,NY-Analytical,772,Box Inspection,Length,2.9375,in,"FDA,5",2.90625,2.96875,Box Inspection,Box Inspection,5AU44410 - Preparation H Totables 10Ct.  Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5BU55510,Box_NY_0.016BMPB_124_2.9375-1.875-3.8125,5BU55510\Box_NY_0.016BMPB_124_2.9375-1.875-3.8125,Prep H Rapid Relief W/Lidocaine Totables,NY-Analytical,772,Box Inspection,Length,2.9375,in,"FDA,5",2.90625,2.96875,Box Inspection,Box Inspection,5BU55510 - Preparation H Rapid Relief W/Lidocaine Totables,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5AP308TY,Box_63A,5AP308TY\Box_63A,Plastic Wipes Try,NY-Analytical,772,Box Inspection,Total Height,2.95,in,"FDA,3",2.899,2.963,Box Inspection,Box Inspection,5AP308TY - Plastic Wipes Try,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2AU555,Web_NP3460_7.5,2AU555\Web_NP3460_7.5,Prep H Rapid Relief With Lidocaine Totables,NY-Analytical,761,Web Measurement,Core ID,3,in,"FDA,4",2.9375,3.0625,TM 143,TM143,2AU555 - Preparation H Rapid Relief With Lidocaine Totables,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2HA580,Web_NP8540_17.0,2HA580\Web_NP8540_17.0,Sani-Table Turners Web,NY-Analytical,763,Web Thickness,Web Thickness ,3,mil,"FDA,2",2.86,3.64,TM 132,TM132,2HA580 - Sani-Table Turners Web,NY ,RAW MATERIAL - NY                                 ,RM_WEB
5AA632S60,Box_NY_0.020SBS_101_6-3.625-7,5AA632S60\Box_NY_0.020SBS_101_6-3.625-7,Prep H Medicated Hemorrhoidal Wipes,NY-Analytical,772,Box Inspection,AQL Sample Size,3,,,,,Box Inspection,Box Inspection,5AA632S60 - Preparation H Medicated Hemorrhoidal Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5AU57314,Box_NY_0.016CCSBS_100_3-2.5-4,5AU57314\Box_NY_0.016CCSBS_100_3-2.5-4,Summer's Eve Fresh Cycle Cleansing Cloths,NY-Analytical,772,Box Inspection,Length,3,in,"FDA,5",2.96875,3.03125,Box Inspection,Box Inspection,5AU57314 - Summer's Eve Fresh Cycle Cleansing Cloths,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5BU19101,Box_NY_0.020SBS_129_5.75-3-3.875,5BU19101\Box_NY_0.020SBS_129_5.75-3-3.875,Cetaphil Gentle Skin Cleans. Cloths Dispenser,NY-Analytical,772,Box Inspection,Width,3,in,"FDA,5",2.96875,3.03125,Box Inspection,Box Inspection,5BU19101 - Cetaphil Gentle Skin Cleans. Cloths Dispenser,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5PS40750,Box_NY_0.018SBS_100_7.125-3-6.625,5PS40750\Box_NY_0.018SBS_100_7.125-3-6.625,Prevantics Skin Swabstick 50Ct.  Box,NY-Analytical,772,Box Inspection,Width,3,in,"FDA,5",2.96875,3.03125,Box Inspection,Box Inspection,5PS40750 - Prevantics Skin Swabstick 50Ct.  Box,NY ,RAW MATERIAL - NY                                 ,RM_BOX
7F4OP027,Chem_NY_Arlasilk Phospholipid PTC,7F4OP027\Chem_NY_Arlasilk Phospholipid PTC,CHE Arlasilk pHospholipid Ptc,NY-Analytical,944,color (Gardner),color (Gardner),3,,"FDA,0",,4,J&J TM701,J&J,7F4OP027 - CHE Arlasilk pHospholipid Ptc,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7H4OP601,Chem_NY_DUB PTO,7H4OP601\Chem_NY_DUB PTO,CHE Dub Pto,NY-Analytical,792,Chemical Inspection,Colour ,3,,"FDA,0",,60,J&J TMWW78010/J&J TM7252,TM7252,7H4OP601 - CHE Dub Pto,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP197,Chem_NY_Emulgade Smart/MB_01,7O4OP197\Chem_NY_Emulgade Smart/MB_01,Emulgade Smart/Mb,NY-Analytical,398,pH,pH,3,,"FDA,1",3,3.5,TM 200,TM200,7O4OP197 - Emulgade Smart/Mb,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
8OP09300,Label_NY_NP7110_2.55-3,8OP09300\Label_NY_NP7110_2.55-3,Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY-Analytical,770,Label Inspection,Width,3,in,"FDA,4",2.9375,3.0625,TM 143 / Visual,TM143,8OP09300 - Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
5BU71230,Box_NY_0.018SBS_122_4.6875-3-3.8125,5BU71230\Box_NY_0.018SBS_122_4.6875-3-3.8125,Prep H Rapid Relief Totables W/Lidocaine,NY-Analytical,772,Box Inspection,Width,3.01,in,"FDA,5",2.96875,3.03125,Box Inspection,Box Inspection,5BU71230 - Preparation H Rapid Relief Totables W/Lidocaine,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5HC12400,Box_NY_0.016UCSBS_100_5.0625-4.25-3.0625,5HC12400\Box_NY_0.016UCSBS_100_5.0625-4.25-3.0625,Povidone-Iodine Prep Pad,NY-Analytical,772,Box Inspection,Height,3.0625,in,"FDA,5",3.03125,3.09375,Box Inspection,Box Inspection,5HC12400 - Povidone-Iodine Prep Pad,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5HC22324,Box_NY_0.020WCCN_100_5.0625-1.75-3.0625,5HC22324\Box_NY_0.020WCCN_100_5.0625-1.75-3.0625,PDI Hygea Sterile Saline Wipes,NY-Analytical,772,Box Inspection,Height,3.0625,in,"FDA,5",3.03125,3.09375,Box Inspection,Box Inspection,5HC22324 - PDI Hygea Sterile Saline Wipes,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5CC80100,Box_NY_0.016UCSBS_100_5.0625-1.75-3.0625,5CC80100\Box_NY_0.016UCSBS_100_5.0625-1.75-3.0625,Philips Sali-Wipes  Sterile Saline Wipes.,NY-Analytical,772,Box Inspection,Height,3.07,in,"FDA,5",3.03125,3.09375,Box Inspection,Box Inspection,5CC80100 - Philips Sali-Wipes  Sterile Saline Wipes.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2BA972,Web_NP8540_13.5,2BA972\Web_NP8540_13.5,Sani Professional - Table Turners Web 75Ct. ,NY-Analytical,763,Web Thickness,Web Thickness ,3.1,mil,"FDA,2",2.86,3.64,TM 132,TM132,2BA972 - Sani Professional - Table Turners Web 75Ct. ,NY ,RAW MATERIAL - NY                                 ,RM_WEB
5AU31450,Box_NY_0.020SBS_169_6-3.125-5.9375,5AU31450\Box_NY_0.020SBS_169_6-3.125-5.9375,Prep H Totables Dispenser,NY-Analytical,772,Box Inspection,Width,3.125,in,"FDA,5",3.09375,3.15625,Box Inspection,Box Inspection,5AU31450 - Preparation H Totables Dispenser,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5JB16400,Box_NY_0.016UCSBS_100_4-3.125-2.375,5JB16400\Box_NY_0.016UCSBS_100_4-3.125-2.375,PDI Adhesive Tape Remover,NY-Analytical,772,Box Inspection,Width,3.125,in,"FDA,5",3.09375,3.15625,Box Inspection,Box Inspection,5JB16400 - PDI Adhesive Tape Remover,NY ,RAW MATERIAL - NY                                 ,RM_BOX
3OX510H,"Handle, 5.1 ml","3OX510H\Handle, 5.1 ml","Handle, 5.1 Ml",NY-Analytical,765,Canister & Lid Inspection,Overall Length,3.156,in,"FDA,3",3.149,3.189,Canister & Lid Inspection,TM143,"3OX510H - Handle, 5.1 Ml",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
5OP092BT,Box_NY_0.016SBSC1S_300_3.18-1.4375-2.6875,5OP092BT\Box_NY_0.016SBSC1S_300_3.18-1.4375-2.6875,Pond's Original Fresh 15Ct.  Twlts.,NY-Analytical,772,Box Inspection,Length,3.1875,in,"FDA,5",3.14875,3.21125,Box Inspection,Box Inspection,5OP092BT - Pond's Original Fresh 15Ct.  Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_BOX
2CB196,Web_NP5114_41.0,2CB196\Web_NP5114_41.0,Prevantics Device Swab,NY-Analytical,763,Web Thickness,Web Thickness ,3.2,mil,"FDA,2",3.15,3.85,TM 132,TM132,2CB196 - Prevantics Device Swab,NY ,RAW MATERIAL - NY                                 ,RM_WEB
5OP067BT,Box_NY_0.016SBSC1S_300_3.18-2.1875-2.4375,5OP067BT\Box_NY_0.016SBSC1S_300_3.18-2.1875-2.4375,Pond's Original Fresh Twlts. 28Ct.  - Canada,NY-Analytical,772,Box Inspection,Length,3.2,in,"FDA,5",3.14875,3.21125,Box Inspection,Box Inspection,5OP067BT - Pond's Original Fresh Twlts. 28Ct.  - Canada,NY ,RAW MATERIAL - NY                                 ,RM_BOX
